60 613 410    ;8;- Барабанщиковское;х Щеглов
60 613 415    ;4;- Вербовологовское;х Вербовый Лог
60 613 417    ;9;- Веселовское;х Веселый
60 613 420    ;4;- Гуреевское;х Гуреев
60 613 425    ;0;- Дубовское;с Дубовское
60 613 430    ;0;- Жуковское;ст-ца Жуковская
60 613 440    ;7;- Комиссаровское;х Сиротский
60 613 448    ;5;- Малолученское;ст-ца Малая Лучка
60 613 452    ;8;- Мирненское;х Мирный
60 613 460    ;7;- Присальское;х Присальский
60 613 464    ;9;- Романовское;х Романов
60 613 471    ;3;- Семичанское;х Семичный
60 615 000    ;9;Егорлыкский муниципальный район;ст-ца Егорлыкская
60 615 400    ;0;Сельские поселения Егорлыкского муниципального района/;
60 615 410    ;7;- Балко-Грузское;х Мирный
60 615 415    ;3;- Войновское;х Войнов
60 615 417    ;8;- Егорлыкское;ст-ца Егорлыкская
60 615 425    ;2;- Ильинское;х Кугейский
60 615 436    ;3;- Кавалерское;х Кавалерский
60 615 447    ;7;- Новороговское;ст-ца Новороговская
60 615 458    ;0;- Объединенное;х Объединенный
60 615 462    ;3;- Роговское;п Роговский
60 615 480    ;1;- Шаумяновское;х Шаумяновский
60 617 000    ;8;Заветинский муниципальный район;с Заветное
60 617 400    ;3;Сельские поселения Заветинского муниципального района/;
60 617 411    ;3;- Заветинское;с Заветное
60 617 422    ;7;- Никольское;х Никольский
60 617 428    ;0;- Киселевское;с Киселевка
60 617 430    ;9;- Кичкинское;с Кичкино
60 617 432    ;3;- Тюльпановское;с Тюльпаны
60 617 434    ;8;- Фоминское;х Фомин
60 617 445    ;1;- Савдянское;х Савдя
60 617 466    ;1;- Федосеевское;с Федосеевка
60 617 470    ;4;- Шебалинское;х Шебалин
60 618 000    ;2;Зерноградский муниципальный район;г Зерноград
60 618 100    ;8;Городские поселения Зерноградского муниципального района/;
60 618 101    ;5;- Зерноградское;г Зерноград
60 618 400    ;4;Сельские поселения Зерноградского муниципального района/;
60 618 405    ;0;- Большеталовское;х Большая Таловая
60 618 410    ;0;- Гуляй-Борисовское;х Гуляй-Борисовка
60 618 415    ;7;- Донское;х Донской
60 618 440    ;2;- Конзаводское;х Чернышевка
60 618 445    ;6;- Красноармейское;х Путь Правды
60 618 450    ;6;- Манычское;п Сорговый
60 618 455    ;2;- Мечетинское;ст-ца Мечетинская
60 618 460    ;2;- Россошинское;х 1-й Россошинский
60 619 000    ;7;Зимовниковский муниципальный район;п Зимовники
60 619 400    ;9;Сельские поселения Зимовниковского муниципального района/;
60 619 405    ;5;- Верхнесеребряковское;сл Верхнесеребряковка
60 619 410    ;5;- Гашунское;п Байков
60 619 415    ;1;- Глубочанское;х Плотников
60 619 417    ;6;- Зимовниковское;п Зимовники
60 619 420    ;1;- Камышевское;х Камышев
60 619 425    ;8;- Кировское;х Хуторский
60 619 430    ;8;- Кутейниковское;ст-ца Кутейниковская
60 619 432    ;2;- Ленинское;х Ленинский
60 619 435    ;4;- Мокрогашунское;п Мокрый Гашун
60 619 445    ;0;- Савоськинское;х Савоськин
60 619 450    ;0;- Северное;х Гашун
60 622 000    ;9;Кагальницкий муниципальный район;ст-ца Кагальницкая
60 622 400    ;0;Сельские поселения Кагальницкого муниципального района/;
60 622 412    ;1;- Иваново-Шамшевское;с Васильево-Шамшево
60 622 414    ;6;- Кагальницкое;ст-ца Кагальницкая
60 622 417    ;8;- Калининское;п Двуречье
60 622 420    ;3;- Кировское;ст-ца Кировская
60 622 423    ;5;- Мокробатайское;п Мокрый Батай
60 622 425    ;9;- Новобатайское;с Новобатайск
60 622 430    ;1;- Родниковское;х Жуково-Татарский
60 622 442    ;0;- Хомутовское;ст-ца Хомутовская
60 623 000    ;3;Каменский муниципальный район;рп Глубокий
60 623 100    ;9;Городские поселения Каменского муниципального района/;
60 623 151    ;8;- Глубокинское;рп Глубокий
60 623 400    ;5;Сельские поселения Каменского муниципального района/;
60 623 405    ;1;- Астаховское;х Березовый
60 623 410    ;1;- Богдановское;х Богданов
60 623 415    ;8;- Волченское;х Волченский
60 623 420    ;8;- Гусевское;х Гусев
60 623 425    ;4;- Калитвенское;ст-ца Калитвенская
60 623 430    ;4;- Красновское;х Красновка
60 623 440    ;0;- Малокаменское;х Малая Каменка
60 623 455    ;3;- Пиховкинское;х Верхний Пиховкин
60 623 460    ;3;- Груциновское;х Груцинов
60 623 465    ;8;- Старостаничное;х Старая Станица
60 623 470    ;0;- Уляшкинское;х Верхние Грачики
60 624 000    ;8;Кашарский муниципальный район;сл Кашары
60 624 400    ;0;Сельские поселения Кашарского муниципального района/;
60 624 410    ;6;- Верхнемакеевское;сл Верхнемакеевка
60 624 415    ;2;- Верхнесвечниковское;с Верхнесвечниково
60 624 420    ;2;- Вяжинское;х Вяжа
60 624 425    ;9;- Индустриальное;п Индустриальный
60 624 430    ;9;- Кашарское;сл Кашары
60 624 435    ;5;- Киевское;х Второй Киевский
60 624 450    ;1;- Первомайское;с Первомайское
60 624 455    ;8;- Поповское;сл Поповка
60 624 470    ;4;- Талловеровское;х Талловеров
60 624 475    ;0;- Фомино-Свечниковское;х Вишневка
60 625 000    ;2;Константиновский муниципальный район;г Константиновск
60 625 100    ;8;Городские поселения Константиновского муниципального района/;
60 625 101    ;5;- Константиновское;г Константиновск
60 625 400    ;4;Сельские поселения Константиновского муниципального района/;
60 625 405    ;0;- Авиловское;х Авилов
60 625 410    ;0;- Богоявленское;ст-ца Богоявленская
60 625 415    ;7;- Гапкинское;х Гапкин
60 625 420    ;7;- Николаевское;ст-ца Николаевская
60 625 425    ;3;- Почтовское;х Почтовый
60 625 436    ;7;- Стычновское;п Стычновский
60 626 000    ;7;Красносулинский муниципальный район;г Красный Сулин
60 626 100    ;2;Городские поселения Красносулинского муниципального района/;
60 626 101    ;0;- Красносулинское;г Красный Сулин
60 626 102    ;7;- Горненское;рп Горный
60 626 165    ;7;- Углеродовское;рп Углеродовский
60 626 400    ;9;Сельские поселения Красносулинского муниципального района/;
60 626 405    ;5;- Божковское;х Божковка
60 626 410    ;5;- Владимировское;ст-ца Владимировская
60 626 415    ;1;- Гуково-Гнилушевское;х Гуково
60 626 420    ;1;- Долотинское;х Молаканский
60 626 425    ;8;- Киселевское;с Киселево
60 626 430    ;8;- Ковалевское;х Платово
60 626 435    ;4;- Комиссаровское;х Лихой
60 626 440    ;4;- Михайловское;х Михайловка
60 626 445    ;0;- Пролетарское;х Пролетарка
60 626 450    ;0;- Садковское;х Садки
60 626 455    ;7;- Табунщиковское;с Табунщиково
60 626 460    ;7;- Ударниковское;п Пригородный
60 627 000    ;1;Куйбышевский муниципальный район;с Куйбышево
60 627 400    ;3;Сельские поселения Куйбышевского муниципального района/;
60 627 404    ;2;- Кринично-Лугское;х Кринично-Лугский
60 627 405    ;4;- Куйбышевское;с Куйбышево
60 627 410    ;7;- Лысогорское;с Лысогорка
60 630 000    ;3;Мартыновский муниципальный район;сл Большая Мартыновка
60 630 400    ;5;Сельские поселения Мартыновского муниципального района/;
60 630 405    ;1;- Большеорловское;сл Большая Орловка
60 630 407    ;6;- Зеленолугское;п Зеленолугский
60 630 412    ;6;- Ильиновское;х Ильинов
60 630 423    ;3;- Комаровское;х Комаров
60 630 434    ;3;- Малоорловское;х Малоорловский
60 630 439    ;6;- Мартыновское;сл Большая Мартыновка
60 630 456    ;0;- Новоселовское;х Новоселовка
60 630 467    ;4;- Рубашкинское;п Новомартыновский
60 630 489    ;1;- Южненское;п Южный
60 631 000    ;8;Матвеево-Курганский муниципальный район;п Матвеев Курган
60 631 400    ;6;Сельские поселения Матвеево-Курганского муниципального района/;
60 631 405    ;6;- Алексеевское;с Алексеевка
60 631 410    ;6;- Анастасиевское;с Анастасиевка
60 631 415    ;2;- Большекирсановское;х Большая Кирсановка
60 631 420    ;2;- Екатериновское;с Екатериновка
60 631 440    ;5;- Малокирсановское;с Малокирсановка
60 631 445    ;1;- Матвеево-Курганское;п Матвеев Курган
60 631 450    ;1;- Новониколаевское;с Новониколаевка
60 631 465    ;4;- Ряженское;с Ряженое
60 632 000    ;2;Миллеровский муниципальный район;г Миллерово
60 632 100    ;8;Городские поселения Миллеровского муниципального района/;
60 632 101    ;5;- Миллеровское;г Миллерово
60 632 400    ;4;Сельские поселения Миллеровского муниципального района/;
60 632 402    ;9;- Верхнеталовское;х Верхнеталовка
60 632 405    ;0;- Волошинское;сл Волошино
60 632 415    ;7;- Дегтевское;сл Дегтево
60 632 420    ;7;- Колодезянское;сл Колодези
60 632 425    ;3;- Криворожское;сл Криворожье
60 632 430    ;3;- Треневское;п Долотинка
60 632 435    ;2;- Мальчевское;ст-ца Мальчевская
60 632 455    ;2;- Ольхово-Рогское;с Ольховый Рог
60 632 460    ;2;- Первомайское;х Малотокмацкий
60 632 467    ;3;- Сулинское;х Сулин
60 632 470    ;9;- Титовское;сл Титовка
60 632 475    ;5;- Туриловское;х Венделеевка
60 633 000    ;7;Милютинский муниципальный район;ст-ца Милютинская
60 633 400    ;9;Сельские поселения Милютинского муниципального района/;
60 633 420    ;1;- Лукичевское;х Сулинский
60 633 428    ;8;- Маньково-Березовское;сл Маньково-Березовская
60 633 433    ;0;- Милютинское;ст-ца Милютинская
60 633 444    ;3;- Николо-Березовское;х Николовка
60 633 466    ;0;- Орловское;х Орлов
60 633 477    ;4;- Светочниковское;п Светоч
60 633 480    ;4;- Селивановское;ст-ца Селивановская
60 634 000    ;1;Морозовский муниципальный район;г Морозовск
60 634 100    ;7;Городские поселения Морозовского муниципального района/;
60 634 101    ;4;- Морозовское;г Морозовск
60 634 400    ;3;Сельские поселения Морозовского муниципального района/;
60 634 405    ;0;- Широко-Атамановское;х Широко-Атамановский
60 634 415    ;6;- Вознесенское;х Вознесенский
60 634 420    ;6;- Вольно-Донское;ст-ца Вольно-Донская
60 634 423    ;8;- Гагаринское;х Морозов
60 634 425    ;2;- Грузиновское;х Грузинов
60 634 430    ;2;- Знаменское;п Знаменка
60 634 440    ;9;- Костино-Быстрянское;х Костино-Быстрянский
60 634 460    ;1;- Парамоновское;х Парамонов
60 635 000    ;6;Мясниковский муниципальный район;с Чалтырь
60 635 400    ;8;Сельские поселения Мясниковского муниципального района/;
60 635 405    ;4;- Большесальское;с Большие Салы
60 635 420    ;0;- Калининское;х Калинин
60 635 424    ;4;- Краснокрымское;х Красный Крым
60 635 428    ;9;- Крымское;с Крым
60 635 436    ;0;- Петровское;сл Петровка
60 635 447    ;4;- Недвиговское;х Недвиговка
60 635 452    ;4;- Чалтырское;с Чалтырь
60 636 000    ;0;Неклиновский муниципальный район;с Покровское
60 636 400    ;2;Сельские поселения Неклиновского муниципального района/;
60 636 404    ;1;- Большенеклиновское;с Большая Неклиновка
60 636 407    ;3;- Вареновское;с Вареновка
60 636 408    ;0;- Васильево-Ханжоновское;с Васильево-Ханжоновка
60 636 412    ;3;- Платовское;с Весело-Вознесенка
60 636 420    ;5;- Поляковское;х Красный Десант
60 636 424    ;4;- Лакедемоновское;с Лакедемоновка
60 636 428    ;3;- Андреево-Мелентьевское;с Андреево-Мелентьево
60 636 432    ;6;- Натальевское;с Натальевка
60 636 434    ;0;- Николаевское;с Николаевка
60 636 436    ;5;- Новобессергеневское;с Новобессергеневка
60 636 440    ;8;- Носовское;с Носово
60 636 448    ;6;- Покровское;с Покровское
60 636 452    ;9;- Приморское;с Приморка
60 636 456    ;8;- Самбекское;с Самбек
60 636 460    ;0;- Синявское;с Синявское
60 636 464    ;3;- Советинское;сл Советка
60 636 468    ;9;- Троицкое;с Троицкое
60 636 472    ;1;- Федоровское;с Федоровка
60 640 000    ;7;Обливский муниципальный район;ст-ца Обливская
60 640 400    ;9;Сельские поселения Обливского муниципального района/;
60 640 403    ;0;- Александровское;х Александровский
60 640 405    ;5;- Алексеевское;х Алексеевский
60 640 410    ;5;- Каштановское;п Каштановский
60 640 420    ;1;- Обливское;ст-ца Обливская
60 640 425    ;8;- Караичевское;х Караичев
60 640 430    ;8;- Солонецкое;х Солонецкий
60 640 440    ;4;- Нестеркинское;х Нестеркин
60 641 000    ;1;Октябрьский муниципальный район;рп Каменоломни
60 641 100    ;7;Городские поселения Октябрьского муниципального района/;
60 641 151    ;6;- Каменоломненское;рп Каменоломни
60 641 400    ;3;Сельские поселения Октябрьского муниципального района/;
60 641 404    ;2;- Алексеевское;с Алексеевка
60 641 405    ;7;- Артемовское;п Новокадамово
60 641 408    ;1;- Бессергеневское;ст-ца Бессергеневская
60 641 415    ;6;- Керчикское;х Керчик-Савров
60 641 425    ;2;- Коммунарское;п Новосветловский
60 641 427    ;7;- Краснолучское;х Красный Луч
60 641 430    ;2;- Краснокутское;х Красный Кут
60 641 435    ;9;- Красюковское;сл Красюковская
60 641 440    ;9;- Кривянское;ст-ца Кривянская
60 641 445    ;5;- Мокрологское;п Новозарянский
60 641 450    ;5;- Персиановское;п Персиановский
60 642 000    ;6;Орловский муниципальный район;п Орловский
60 642 400    ;8;Сельские поселения Орловского муниципального района/;
60 642 411    ;1;- Волочаевское;п Волочаевский
60 642 422    ;5;- Донское;х Гундоровский
60 642 433    ;9;- Каменно-Балковское;х Каменная Балка
60 642 438    ;5;- Камышевское;х Камышевка
60 642 443    ;5;- Красноармейское;п Красноармейский
60 642 444    ;2;- Курганенское;х Курганный
60 642 445    ;6;- Майорское;х Майорский
60 642 446    ;7;- Орловское;п Орловский
60 642 448    ;1;- Островянское;х Островянский
60 642 452    ;4;- Пролетарское;х Пролетарский
60 642 460    ;6;- Луганское;х Быстрянский
60 644 000    ;5;Песчанокопский муниципальный район;с Песчанокопское
60 644 400    ;7;Сельские поселения Песчанокопского муниципального района/;
60 644 411    ;0;- Богородицкое;с Богородицкое
60 644 422    ;4;- Жуковское;с Жуковское
60 644 426    ;3;- Зареченское;п Дальнее Поле
60 644 433    ;8;- Краснополянское;с Красная Поляна
60 644 444    ;1;- Летницкое;с Летник
60 644 455    ;5;- Песчанокопское;с Песчанокопское
60 644 466    ;9;- Поливянское;с Поливянка
60 644 477    ;2;- Развильненское;с Развильное
60 644 488    ;6;- Рассыпненское;с Рассыпное
60 645 000    ;8;Пролетарский муниципальный район;г Пролетарск
60 645 100    ;5;Городские поселения Пролетарского муниципального района/;
60 645 101    ;2;- Пролетарское;г Пролетарск
60 645 400    ;1;Сельские поселения Пролетарского муниципального района/;
60 645 405    ;8;- Буденновское;ст-ца Буденновская
60 645 410    ;8;- Дальненское;х Дальний
60 645 415    ;4;- Ковринское;х Коврино
60 645 420    ;4;- Мокроельмутянское;х Мокрая Ельмута
60 645 425    ;0;- Николаевское;х Николаевский 2-й
60 645 427    ;5;- Огневское;х Ганчуков
60 645 430    ;0;- Опенкинское;п Опенки
60 645 435    ;7;- Суховское;х Сухой
60 645 448    ;5;- Уютненское;х Уютный
60 647 000    ;9;Ремонтненский муниципальный район;с Ремонтное
60 647 400    ;0;Сельские поселения Ремонтненского муниципального района/;
60 647 411    ;4;- Валуевское;с Валуевка
60 647 422    ;8;- Денисовское;п Денисовский
60 647 433    ;1;- Калининское;с Большое Ремонтное
60 647 435    ;6;- Киевское;с Киевка
60 647 437    ;0;- Кормовское;с Кормовое
60 647 444    ;5;- Краснопартизанское;п Краснопартизанский
60 647 455    ;9;- Первомайское;с Первомайское
60 647 466    ;2;- Подгорненское;с Подгорное
60 647 469    ;4;- Привольненское;п Привольный
60 647 472    ;5;- Ремонтненское;с Ремонтное
60 648 000    ;3;Родионово-Несветайский муниципальный район;сл Родионово-Несветайская
60 648 400    ;5;Сельские поселения Родионово-Несветайского муниципального района/;
60 648 410    ;1;- Барило-Крепинское;сл Барило-Крепинская
60 648 415    ;8;- Болдыревское;х Болдыревка
60 648 420    ;8;- Большекрепинское;сл Большекрепинская
60 648 425    ;4;- Волошинское;х Волошино
60 648 436    ;8;- Кутейниковское;сл Кутейниково
60 648 447    ;1;- Родионово-Несветайское;сл Родионово-Несветайская
60 650 000    ;0;Сальский муниципальный район;г Сальск
60 650 100    ;6;Городские поселения Сальского муниципального района/;
60 650 101    ;3;- Сальское;г Сальск
60 650 400    ;2;Сельские поселения Сальского муниципального района/;
60 650 410    ;9;- Буденновское;п Конезавод имени Буденного
60 650 412    ;3;- Гигантовское;п Гигант
60 650 415    ;5;- Екатериновское;с Екатериновка
60 650 420    ;5;- Ивановское;с Ивановка
60 650 425    ;1;- Кручено-Балковское;с Крученая Балка
60 650 430    ;1;- Манычское;п Степной Курган
60 650 435    ;8;- Новоегорлыкское;с Новый Егорлык
60 650 442    ;2;- Рыбасовское;п Рыбасово
60 650 445    ;4;- Сандатовское;с Сандата
60 650 460    ;0;- Юловское;п Юловский
60 651 000    ;5;Семикаракорский муниципальный район;г Семикаракорск
60 651 100    ;0;Городские поселения Семикаракорского муниципального района/;
60 651 101    ;8;- Семикаракорское;г Семикаракорск
60 651 400    ;7;Сельские поселения Семикаракорского муниципального района/;
60 651 404    ;6;- Бакланниковское;х Бакланники
60 651 405    ;3;- Большемечетновское;х Большемечетный
60 651 410    ;3;- Задоно-Кагальницкое;ст-ца Задоно-Кагальницкая
60 651 415    ;0;- Золотаревское;х Золотаревка
60 651 420    ;3;- Кочетовское;ст-ца Кочетовская
60 651 425    ;6;- Кузнецовское;х Кузнецовка
60 651 430    ;6;- Новозолотовское;ст-ца Новозолотовская
60 651 440    ;2;- Сусатское;х Сусат
60 651 450    ;9;- Топилинское;х Топилин
60 652 000    ;4;Советский муниципальный район;ст-ца Советская
60 652 400    ;1;Сельские поселения Советского муниципального района/;
60 652 414    ;7;- Калач-Куртлакское;сл Калач-Куртлак
60 652 426    ;8;- Советское;ст-ца Советская
60 652 437    ;1;- Чирское;п Чирский
60 653 000    ;4;Тарасовский муниципальный район;п Тарасовский
60 653 400    ;6;Сельские поселения Тарасовского муниципального района/;
60 653 405    ;2;- Большинское;сл Большинка
60 653 410    ;2;- Войковское;х Можаевка
60 653 415    ;9;- Дячкинское;сл Дячкино
60 653 420    ;9;- Ефремово-Степановское;сл Ефремово-Степановка
60 653 425    ;5;- Зеленовское;х Зеленовка
60 653 430    ;5;- Колушкинское;сл Колушкино
60 653 435    ;1;- Красновское;х Верхний Митякин
60 653 440    ;1;- Курно-Липовское;х Мартыновка
60 653 445    ;8;- Митякинское;ст-ца Митякинская
60 653 453    ;8;- Тарасовское;п Тарасовский
60 654 000    ;9;Тацинский муниципальный район;ст-ца Тацинская
60 654 100    ;4;Городские поселения Тацинского муниципального района/;
60 654 155    ;2;- Жирновское;рп Жирнов
60 654 400    ;0;Сельские поселения Тацинского муниципального района/;
60 654 407    ;1;- Быстрогорское;п Быстрогорский
60 654 411    ;4;- Верхнеобливское;х Верхнеобливский
60 654 422    ;8;- Ермаковское;ст-ца Ермаковская
60 654 433    ;1;- Зазерское;х Зазерский
60 654 444    ;5;- Ковылкинское;х Ковылкин
60 654 448    ;4;- Михайловское;х Михайлов
60 654 456    ;6;- Скосырское;ст-ца Скосырская
60 654 460    ;9;- Суховское;п Новосуховый
60 654 465    ;5;- Тацинское;ст-ца Тацинская
60 654 467    ;9;- Углегорское;п Углегорский
60 655 000    ;3;Усть-Донецкий муниципальный район;рп Усть-Донецкий
60 655 100    ;9;Городские поселения Усть-Донецкого муниципального района/;
60 655 151    ;8;- Усть-Донецкое;рп Усть-Донецкий
60 655 400    ;5;Сельские поселения Усть-Донецкого муниципального района/;
60 655 405    ;1;- Апаринское;х Апаринский
60 655 410    ;1;- Верхнекундрюченское;ст-ца Верхнекундрюченская
60 655 423    ;6;- Крымское;х Крымский
60 655 428    ;6;- Мелиховское;ст-ца Мелиховская
60 655 432    ;9;- Нижнекундрюченское;ст-ца Нижнекундрюченская
60 655 440    ;0;- Пухляковское;х Пухляковский
60 655 450    ;7;- Раздорское;ст-ца Раздорская
60 656 000    ;8;Целинский муниципальный район;п Целина
60 656 400    ;9;Сельские поселения Целинского муниципального района/;
60 656 420    ;2;- Кировское;п Вороново
60 656 425    ;9;- Лопанское;с Лопанка
60 656 430    ;9;- Михайловское;с Михайловка
60 656 432    ;3;- Новоцелинское;п Новая Целина
60 656 435    ;5;- Ольшанское;с Ольшанка
60 656 440    ;5;- Среднеегорлыкское;с Средний Егорлык
60 656 450    ;1;- Хлеборобное;с Хлеборобное
60 656 455    ;8;- Целинское;п Целина
60 656 460    ;8;- Юловское;п Юловский
60 657 000    ;2;Цимлянский муниципальный район;г Цимлянск
60 657 100    ;8;Городские поселения Цимлянского муниципального района/;
60 657 101    ;5;- Цимлянское;г Цимлянск
60 657 400    ;4;Сельские поселения Цимлянского муниципального района/;
60 657 420    ;7;- Калининское;ст-ца Калининская
60 657 430    ;3;- Красноярское;ст-ца Красноярская
60 657 433    ;5;- Лозновское;х Лозной
60 657 435    ;5;- Маркинское;ст-ца Маркинская
60 657 440    ;8;- Новоцимлянское;ст-ца Новоцимлянская
60 657 444    ;9;- Саркеловское;п Саркел
60 658 000    ;7;Чертковский муниципальный район;п Чертково
60 658 400    ;9;Сельские поселения Чертковского муниципального района/;
60 658 404    ;8;- Алексеево-Лозовское;с Алексеево-Лозовское
60 658 416    ;9;- Донское;х Артамошкин
60 658 420    ;1;- Зубрилинское;х Богуны
60 658 424    ;0;- Кутейниковское;с Кутейниково
60 658 428    ;0;- Маньковское;с Маньково-Калитвенское
60 658 432    ;2;- Михайлово-Александровское;с Михайлово-Александровка
60 658 434    ;7;- Нагибинское;х Нагибин
60 658 436    ;1;- Ольховчанское;с Ольховчик
60 658 438    ;6;- Осиковское;с Осиково
60 658 444    ;3;- Сетраковское;х Сетраки
60 658 448    ;2;- Сохрановское;с Сохрановка
60 658 454    ;9;- Чертковское;п Чертково
60 658 456    ;4;- Шептуховское;с Шептуховка
60 658 460    ;7;- Щедровское;с Щедровка
60 659 000    ;1;Шолоховский муниципальный район;ст-ца Вешенская
60 659 400    ;3;Сельские поселения Шолоховского муниципального района/;
60 659 405    ;3;- Базковское;ст-ца Базковская
60 659 410    ;6;- Вешенское;ст-ца Вешенская
60 659 415    ;6;- Дубровское;х Дубровский
60 659 420    ;6;- Дударевское;х Дударевский
60 659 425    ;2;- Калининское;х Калининский
60 659 430    ;2;- Колундаевское;х Колундаевский
60 659 435    ;9;- Кружилинское;х Кружилинский
60 659 440    ;9;- Меркуловское;х Меркуловский
60 659 460    ;1;- Терновское;х Терновской
60 700 000    ;5;Городские округа Ростовской области/;
60 701 000    ;5;- город Ростов-на-Дону;г Ростов-на-Дону
60 704 000    ;3;- город Азов;г Азов
60 707 000    ;7;- город Батайск;г Батайск
60 712 000    ;8;- город Волгодонск;г Волгодонск
60 715 000    ;1;- город Гуково;г Гуково
60 717 000    ;0;- город Донецк;г Донецк
60 718 000    ;5;- город Зверево;г Зверево
60 719 000    ;1;- город Каменск-Шахтинский;г Каменск-Шахтинский
60 727 000    ;4;- город Новочеркасск;г Новочеркасск
60 730 000    ;6;- город Новошахтинск;г Новошахтинск
60 737 000    ;8;- город Таганрог;г Таганрог
60 740 000    ;0;- город Шахты;г Шахты
;;;
